,gun,skin,rarity,stattrak,avg-price,category
1897,★ Skeleton Knife, Forest DDPAT,6,1,379.67498779296875,knife
1898,★ Skeleton Knife, Case Hardened,6,0,700.2950439453125,knife
1899,★ Skeleton Knife, Case Hardened,6,1,1003.3333129882812,knife
1900,★ Skeleton Knife, Vanilla,6,0,805.0,knife
1901,★ Skeleton Knife, Vanilla,6,1,860.0,knife
1902,SSG 08, Ghost Crusader,4,0,1.8240000009536743,rifle
1903,SSG 08, Ghost Crusader,4,1,6.989999294281006,rifle
1904,SSG 08, Sea Calico,4,0,26.654001235961914,rifle
1905,SSG 08, Abyss,3,0,0.8440000414848328,rifle
1906,SSG 08, Abyss,3,1,3.138000011444092,rifle
1907,SSG 08, Fever Dream,4,0,2.5360000133514404,rifle
1908,SSG 08, Fever Dream,4,1,8.432000160217285,rifle
1909,SSG 08, Necropos,3,0,0.7200000286102295,rifle
1910,SSG 08, Necropos,3,1,2.888000011444092,rifle
1911,SSG 08, Big Iron,5,0,6.124000072479248,rifle
1912,SSG 08, Big Iron,5,1,21.21000099182129,rifle
1913,SSG 08, Dragonfire,6,0,13.24000072479248,rifle
1914,SSG 08, Dragonfire,6,1,41.545997619628906,rifle
1915,SSG 08, Death's Head,4,0,2.687999963760376,rifle
1916,SSG 08, Death's Head,4,1,8.067998886108398,rifle
1917,SSG 08, Dark Water,3,0,0.7799999713897705,rifle
1918,SSG 08, Dark Water,3,1,1.8650000095367432,rifle
1919,SSG 08, Slashed,3,0,0.7833333015441895,rifle
1920,SSG 08, Slashed,3,1,1.5,rifle
1921,SSG 08, Hand Brake,3,0,2.247999906539917,rifle
1922,SSG 08, Hand Brake,3,1,11.357999801635742,rifle
1923,SSG 08, Lichen Dashed,1,0,1.7560001611709595,rifle
1924,SSG 08, Bloodshot,5,0,9.78499984741211,rifle
1925,SSG 08, Bloodshot,5,1,34.64249801635742,rifle
1926,SSG 08, Sand Dune,1,0,2.563999891281128,rifle
1927,SSG 08, Tropical Storm,2,0,4.386000156402588,rifle
1928,SSG 08, Tropical Storm,2,1,6.919999599456787,rifle
1929,SSG 08, Blue Spruce,1,0,0.10199999809265137,rifle
1930,SSG 08, Blue Spruce,1,1,38.6879997253418,rifle
1931,SSG 08, Blood in the Water,6,0,34.086666107177734,rifle
1932,SSG 08, Blood in the Water,6,1,169.60667419433594,rifle
1933,SSG 08, Red Stone,1,0,0.3199999928474426,rifle
1934,SSG 08, Detour,3,0,3.807499885559082,rifle
1935,SSG 08, Detour,3,1,7.200000286102295,rifle
1936,SSG 08, Acid Fade,3,0,1.0499999523162842,rifle
1937,SSG 08, Acid Fade,3,1,99.98999786376953,rifle
1938,SSG 08, Mayan Dreams,2,0,3.441999912261963,rifle
1939,SSG 08, Orange Filigree,3,0,3.9080002307891846,rifle
1940,★ Stiletto Knife, Slaughter,6,0,262.9033203125,knife
1941,★ Stiletto Knife, Slaughter,6,1,334.4849853515625,knife
1942,★ Stiletto Knife, Damascus Steel,6,0,149.66000366210938,knife
1943,★ Stiletto Knife, Damascus Steel,6,1,266.1659851074219,knife
1944,★ Stiletto Knife, Blue Steel,6,0,157.98001098632812,knife
1945,★ Stiletto Knife, Blue Steel,6,1,237.9139862060547,knife
1946,★ Stiletto Knife, Case Hardened,6,0,197.8719940185547,knife
1947,★ Stiletto Knife, Case Hardened,6,1,403.75750732421875,knife
1948,★ Stiletto Knife, Stained,6,0,146.77200317382812,knife
1949,★ Stiletto Knife, Stained,6,1,161.7974853515625,knife
1950,★ Stiletto Knife, Night Stripe,6,0,133.85000610351562,knife
1951,★ Stiletto Knife, Night Stripe,6,1,285.46002197265625,knife
1952,★ Stiletto Knife, Marble Fade,6,0,346.10498046875,knife
1953,★ Stiletto Knife, Marble Fade,6,1,378.8800048828125,knife
1954,★ Stiletto Knife, Crimson Web,6,0,239.2224884033203,knife
1955,★ Stiletto Knife, Crimson Web,6,1,422.6099853515625,knife
1956,★ Stiletto Knife, Ultraviolet,6,0,242.8400115966797,knife
1957,★ Stiletto Knife, Ultraviolet,6,1,176.96249389648438,knife
1958,★ Stiletto Knife, Safari Mesh,6,0,97.87750244140625,knife
1959,★ Stiletto Knife, Safari Mesh,6,1,176.9425048828125,knife
1960,★ Stiletto Knife, Forest DDPAT,6,0,117.01399993896484,knife
1961,★ Stiletto Knife, Forest DDPAT,6,1,133.74000549316406,knife
1962,★ Stiletto Knife, Boreal Forest,6,0,105.1300048828125,knife
1963,★ Stiletto Knife, Boreal Forest,6,1,125.1933364868164,knife
1964,★ Stiletto Knife, Fade,6,0,335.72998046875,knife
1965,★ Stiletto Knife, Fade,6,1,433.75,knife
1966,★ Stiletto Knife, Rust Coat,6,0,126.63499450683594,knife
1967,★ Stiletto Knife, Rust Coat,6,1,156.6750030517578,knife
1968,★ Stiletto Knife, Scorched,6,0,127.5560073852539,knife
1969,★ Stiletto Knife, Scorched,6,1,185.99398803710938,knife
1970,★ Stiletto Knife, Urban Masked,6,0,109.80250549316406,knife
1971,★ Stiletto Knife, Urban Masked,6,1,122.16000366210938,knife
1972,★ Stiletto Knife, Doppler,6,0,344.91998291015625,knife
1973,★ Stiletto Knife, Doppler,6,1,396.8900146484375,knife
1974,★ Stiletto Knife, Tiger Tooth,6,0,274.010009765625,knife
1975,★ Stiletto Knife, Tiger Tooth,6,1,349.33502197265625,knife
1976,★ Stiletto Knife, Vanilla,6,0,168.08999633789062,knife
1977,★ Stiletto Knife, Vanilla,6,1,194.42999267578125,knife
1978,★ Survival Knife, Night Stripe,6,0,246.87750244140625,knife
1979,★ Survival Knife, Night Stripe,6,1,305.77001953125,knife
1980,★ Survival Knife, Stained,6,0,190.7624969482422,knife
1981,★ Survival Knife, Stained,6,1,387.41400146484375,knife
1982,★ Survival Knife, Case Hardened,6,0,261.8160095214844,knife
1983,★ Survival Knife, Case Hardened,6,1,694.14501953125,knife
1984,★ Survival Knife, Boreal Forest,6,0,170.63999938964844,knife
1985,★ Survival Knife, Boreal Forest,6,1,264.55999755859375,knife
1986,★ Survival Knife, Scorched,6,0,208.86248779296875,knife
1987,★ Survival Knife, Scorched,6,1,156.8000030517578,knife
1988,★ Survival Knife, Slaughter,6,0,499.8999938964844,knife
1989,★ Survival Knife, Slaughter,6,1,670.0733032226562,knife
1990,★ Survival Knife, Crimson Web,6,0,667.6925048828125,knife
1991,★ Survival Knife, Crimson Web,6,1,638.8700561523438,knife
1992,★ Survival Knife, Safari Mesh,6,0,151.67999267578125,knife
1993,★ Survival Knife, Safari Mesh,6,1,161.1099853515625,knife
1994,★ Survival Knife, Forest DDPAT,6,0,191.7080078125,knife
1995,★ Survival Knife, Forest DDPAT,6,1,193.9266815185547,knife
1996,★ Survival Knife, Blue Steel,6,0,252.62997436523438,knife
1997,★ Survival Knife, Blue Steel,6,1,287.99749755859375,knife
1998,★ Survival Knife, Urban Masked,6,0,182.76499938964844,knife
1999,★ Survival Knife, Urban Masked,6,1,231.78750610351562,knife
2000,★ Survival Knife, Fade,6,0,948.5849609375,knife
2001,★ Survival Knife, Fade,6,1,1340.304931640625,knife
2002,★ Survival Knife, Vanilla,6,0,367.54998779296875,knife
2003,★ Survival Knife, Vanilla,6,1,491.1000061035156,knife
2004,★ Talon Knife, Ultraviolet,6,0,259.1066589355469,knife
2005,★ Talon Knife, Ultraviolet,6,1,296.2449951171875,knife
2006,★ Talon Knife, Damascus Steel,6,0,298.02398681640625,knife
2007,★ Talon Knife, Damascus Steel,6,1,387.3759765625,knife
2008,★ Talon Knife, Case Hardened,6,0,405.36199951171875,knife
2009,★ Talon Knife, Case Hardened,6,1,603.7200317382812,knife
2010,★ Talon Knife, Tiger Tooth,6,0,542.1900024414062,knife
2011,★ Talon Knife, Tiger Tooth,6,1,671.8300170898438,knife
2012,★ Talon Knife, Marble Fade,6,0,977.2200317382812,knife
2013,★ Talon Knife, Marble Fade,6,1,996.8400268554688,knife
2014,★ Talon Knife, Slaughter,6,0,500.1999816894531,knife
2015,★ Talon Knife, Slaughter,6,1,1022.9299926757812,knife
2016,★ Talon Knife, Fade,6,0,933.5849609375,knife
2017,★ Talon Knife, Fade,6,1,854.06005859375,knife
2018,★ Talon Knife, Scorched,6,0,213.09500122070312,knife
2019,★ Talon Knife, Scorched,6,1,243.5,knife
2020,★ Talon Knife, Safari Mesh,6,0,273.6400146484375,knife
2021,★ Talon Knife, Safari Mesh,6,1,202.93499755859375,knife
2022,★ Talon Knife, Night Stripe,6,0,201.08999633789062,knife
2023,★ Talon Knife, Night Stripe,6,1,245.15750122070312,knife
2024,★ Talon Knife, Forest DDPAT,6,0,181.92999267578125,knife
2025,★ Talon Knife, Forest DDPAT,6,1,242.92498779296875,knife
2026,★ Talon Knife, Stained,6,0,248.62750244140625,knife
2027,★ Talon Knife, Stained,6,1,318.9725036621094,knife
2028,★ Talon Knife, Vanilla,6,0,309.8299865722656,knife
2029,★ Talon Knife, Vanilla,6,1,358.05999755859375,knife
2030,★ Talon Knife, Crimson Web,6,0,413.9499816894531,knife
2031,★ Talon Knife, Crimson Web,6,1,480.0799865722656,knife
2032,★ Talon Knife, Boreal Forest,6,0,215.06198120117188,knife
2033,★ Talon Knife, Boreal Forest,6,1,366.4200134277344,knife
2034,★ Talon Knife, Blue Steel,6,0,303.9939880371094,knife
2035,★ Talon Knife, Blue Steel,6,1,453.0660095214844,knife
2036,★ Talon Knife, Urban Masked,6,0,231.4600067138672,knife
2037,★ Talon Knife, Urban Masked,6,1,277.1880187988281,knife
2038,★ Talon Knife, Rust Coat,6,0,277.42999267578125,knife
2039,★ Talon Knife, Rust Coat,6,1,351.69500732421875,knife
2040,★ Talon Knife, Doppler,6,0,858.0800170898438,knife
2041,★ Talon Knife, Doppler,6,1,816.5,knife
2042,Tec-9, Cut Out,3,0,0.8880000114440918,pistol
2043,Tec-9, Cut Out,3,1,2.4140000343322754,pistol
2044,Tec-9, Bamboozle,4,0,0.5379999876022339,pistol
2045,Tec-9, Bamboozle,4,1,1.8680000305175781,pistol
2046,Tec-9, Fubar,3,0,0.26500001549720764,pistol
2047,Tec-9, Fubar,3,1,1.0174999237060547,pistol
2048,Tec-9, Army Mesh,1,0,0.047999996691942215,pistol
2049,Tec-9, Army Mesh,1,1,5.118000030517578,pistol
2050,Tec-9, Cracked Opal,3,0,0.14800000190734863,pistol
2051,Tec-9, Cracked Opal,3,1,0.5379999876022339,pistol
2052,Tec-9, Brass,3,0,1.527999997138977,pistol
2053,Tec-9, Brass,3,1,9.163999557495117,pistol
2054,Tec-9, Toxic,3,0,2.1559998989105225,pistol
2055,Tec-9, Toxic,3,1,8.600000381469727,pistol
2056,Tec-9, Fuel Injector,5,0,3.7400002479553223,pistol
2057,Tec-9, Fuel Injector,5,1,11.586000442504883,pistol
2058,Tec-9, Groundwater,1,0,0.06599999964237213,pistol
2059,Tec-9, Groundwater,1,1,4.505000114440918,pistol
2060,Tec-9, Decimator,5,0,7.547999382019043,pistol
2061,Tec-9, Decimator,5,1,25.78999900817871,pistol
2062,Tec-9, Avalanche,4,0,1.9940000772476196,pistol
2063,Tec-9, Avalanche,4,1,6.740000247955322,pistol
2064,Tec-9, VariCamo,2,0,0.09799998998641968,pistol
2065,Tec-9, VariCamo,2,1,1.1480000019073486,pistol
2066,Tec-9, Remote Control,5,0,4.0,pistol
2067,Tec-9, Remote Control,5,1,77.90199279785156,pistol
2068,Tec-9, Tornado,1,0,1.5059999227523804,pistol
2069,Tec-9, Urban DDPAT,1,0,0.06199999526143074,pistol
2070,Tec-9, Flash Out,3,0,0.11800000816583633,pistol
2071,Tec-9, Flash Out,3,1,0.41999998688697815,pistol
2072,Tec-9, Ice Cap,3,0,0.1899999976158142,pistol
2073,Tec-9, Ice Cap,3,1,0.7300000190734863,pistol
2074,Tec-9, Isaac,3,0,1.3799998760223389,pistol
2075,Tec-9, Isaac,3,1,4.013999938964844,pistol
2076,Tec-9, Sandstorm,3,0,0.23000000417232513,pistol
2077,Tec-9, Sandstorm,3,1,0.7575000524520874,pistol
2078,Tec-9, Rust Leaf,2,0,0.8399999737739563,pistol
2079,Tec-9, Terrace,3,0,17.308000564575195,pistol
2080,Tec-9, Jambiya,3,0,0.24799999594688416,pistol
2081,Tec-9, Jambiya,3,1,0.8860000371932983,pistol
2082,Tec-9, Re-Entry,4,0,0.9200000166893005,pistol
2083,Tec-9, Re-Entry,4,1,3.1500000953674316,pistol
2084,Tec-9, Orange Murano,2,0,0.5300000309944153,pistol
2085,Tec-9, Bamboo Forest,1,0,0.7480000257492065,pistol
2086,Tec-9, Red Quartz,4,0,0.24250000715255737,pistol
2087,Tec-9, Red Quartz,4,1,6.597499847412109,pistol
2088,Tec-9, Nuclear Threat,4,0,88.26200866699219,pistol
2089,Tec-9, Nuclear Threat,4,1,109.34500122070312,pistol
2090,Tec-9, Hades,2,0,3.0339999198913574,pistol
2091,Tec-9, Ossified,3,0,1.2200000286102295,pistol
2092,Tec-9, Snek-9,3,0,0.20799998939037323,pistol
2093,Tec-9, Snek-9,3,1,0.7979999780654907,pistol
2094,Tec-9, Titanium Bit,4,0,2.43666672706604,pistol
2095,Tec-9, Titanium Bit,4,1,5.12666654586792,pistol
2096,Tec-9, Blue Titanium,3,0,1.559999942779541,pistol
2097,Tec-9, Blue Titanium,3,1,4.329999923706055,pistol
2098,UMP-45, Corporal,3,0,0.21400001645088196,smg
2099,UMP-45, Corporal,3,1,0.5600000023841858,smg
2100,UMP-45, Arctic Wolf,4,0,0.7420000433921814,smg
2101,UMP-45, Arctic Wolf,4,1,2.440000057220459,smg
2102,UMP-45, Facility Dark,1,0,0.04999999329447746,smg
2103,UMP-45, Facility Dark,1,1,0.3019999861717224,smg
2104,UMP-45, Urban DDPAT,1,0,0.06199999526143074,smg
2105,UMP-45, Urban DDPAT,1,1,1.4779999256134033,smg
2106,UMP-45, Caramel,1,0,7.377999782562256,smg
2107,UMP-45, Day Lily,3,0,5.730000019073486,smg
2108,UMP-45, Scorched,1,0,0.29600003361701965,smg
2109,UMP-45, Scorched,1,1,0.3799999952316284,smg
2110,UMP-45, Scaffold,4,0,0.7680000066757202,smg
2111,UMP-45, Scaffold,4,1,2.370000123977661,smg
2112,UMP-45, Briefing,3,0,0.156000018119812,smg
2113,UMP-45, Briefing,3,1,0.5719999670982361,smg
2114,UMP-45, Momentum,5,0,4.934000015258789,smg
2115,UMP-45, Momentum,5,1,14.331998825073242,smg
2116,UMP-45, Plastique,4,0,0.5879999995231628,smg
2117,UMP-45, Plastique,4,1,2.0139999389648438,smg
2118,UMP-45, Labyrinth,3,0,0.12999999523162842,smg
2119,UMP-45, Labyrinth,3,1,0.45500001311302185,smg
2120,UMP-45, Metal Flowers,3,0,0.7599999904632568,smg
2121,UMP-45, Metal Flowers,3,1,1.6679999828338623,smg
2122,UMP-45, Riot,3,0,0.22599999606609344,smg
2123,UMP-45, Riot,3,1,0.6660000085830688,smg
2124,UMP-45, Moonrise,4,0,0.6149999499320984,smg
2125,UMP-45, Moonrise,4,1,1.9774999618530273,smg
2126,UMP-45, Exposure,4,0,0.5659999847412109,smg
2127,UMP-45, Exposure,4,1,1.7219998836517334,smg
2128,UMP-45, Indigo,1,0,0.653999924659729,smg
2129,UMP-45, Indigo,1,1,3.074000120162964,smg
2130,UMP-45, Gunsmoke,2,0,0.15199999511241913,smg
2131,UMP-45, Gunsmoke,2,1,12.202499389648438,smg
2132,UMP-45, Bone Pile,3,0,3.5200002193450928,smg
2133,UMP-45, Bone Pile,3,1,10.333333015441895,smg
2134,UMP-45, Minotaur's Labyrinth,3,0,54.587501525878906,smg
2135,UMP-45, Fallout Warning,2,0,12.677999496459961,smg
2136,UMP-45, Fallout Warning,2,1,17.733999252319336,smg
2137,UMP-45, Grand Prix,4,0,0.3499999940395355,smg
2138,UMP-45, Grand Prix,4,1,0.8199999928474426,smg
2139,UMP-45, Mudder,1,0,0.06000000238418579,smg
2140,UMP-45, Mudder,1,1,0.3449999988079071,smg
2141,UMP-45, Blaze,3,0,22.5,smg
2142,UMP-45, Blaze,3,1,36.6150016784668,smg
2143,UMP-45, Primal Saber,5,0,4.122000217437744,smg
2144,UMP-45, Primal Saber,5,1,16.31800079345703,smg
2145,UMP-45, Delusion,3,0,0.7266666889190674,smg
2146,UMP-45, Delusion,3,1,1.8600000143051147,smg
2147,UMP-45, Carbon Fiber,2,0,0.10999999940395355,smg
2148,★ Ursus Knife, Case Hardened,6,0,221.75601196289062,knife
2149,★ Ursus Knife, Case Hardened,6,1,461.89801025390625,knife
2150,★ Ursus Knife, Rust Coat,6,0,125.65499877929688,knife
2151,★ Ursus Knife, Rust Coat,6,1,180.59500122070312,knife
2152,★ Ursus Knife, Urban Masked,6,0,157.6719970703125,knife
2153,★ Ursus Knife, Urban Masked,6,1,147.91000366210938,knife
2154,★ Ursus Knife, Blue Steel,6,0,171.82199096679688,knife
2155,★ Ursus Knife, Blue Steel,6,1,191.2949981689453,knife
2156,★ Ursus Knife, Forest DDPAT,6,0,132.36199951171875,knife
2157,★ Ursus Knife, Forest DDPAT,6,1,167.5974884033203,knife
2158,★ Ursus Knife, Safari Mesh,6,0,104.8550033569336,knife
2159,★ Ursus Knife, Safari Mesh,6,1,313.0366516113281,knife
2160,★ Ursus Knife, Marble Fade,6,0,599.1099853515625,knife
2161,★ Ursus Knife, Marble Fade,6,1,579.989990234375,knife
2162,★ Ursus Knife, Ultraviolet,6,0,491.333984375,knife
2163,★ Ursus Knife, Ultraviolet,6,1,194.35667419433594,knife
2164,★ Ursus Knife, Doppler,6,0,416.5849914550781,knife
2165,★ Ursus Knife, Doppler,6,1,451.9599914550781,knife
2166,★ Ursus Knife, Boreal Forest,6,0,125.47200012207031,knife
2167,★ Ursus Knife, Boreal Forest,6,1,161.61500549316406,knife
2168,★ Ursus Knife, Scorched,6,0,121.8179931640625,knife
2169,★ Ursus Knife, Scorched,6,1,301.35003662109375,knife
2170,★ Ursus Knife, Damascus Steel,6,0,150.23001098632812,knife
2171,★ Ursus Knife, Damascus Steel,6,1,216.4099884033203,knife
2172,★ Ursus Knife, Fade,6,0,569.5,knife
2173,★ Ursus Knife, Fade,6,1,668.5799560546875,knife
2174,★ Ursus Knife, Stained,6,0,142.41598510742188,knife
2175,★ Ursus Knife, Stained,6,1,166.89498901367188,knife
2176,★ Ursus Knife, Night Stripe,6,0,221.416015625,knife
2177,★ Ursus Knife, Night Stripe,6,1,496.5050048828125,knife
2178,★ Ursus Knife, Crimson Web,6,0,367.3974914550781,knife
2179,★ Ursus Knife, Crimson Web,6,1,511.71746826171875,knife
2180,★ Ursus Knife, Slaughter,6,0,362.0233154296875,knife
2181,★ Ursus Knife, Slaughter,6,1,473.6400146484375,knife
2182,★ Ursus Knife, Tiger Tooth,6,0,385.2900085449219,knife
2183,★ Ursus Knife, Tiger Tooth,6,1,430.9100036621094,knife
2184,★ Ursus Knife, Vanilla,6,0,238.77999877929688,knife
2185,★ Ursus Knife, Vanilla,6,1,253.0,knife
2186,USP-S, Lead Conduit,3,0,1.2680000066757202,pistol
2187,USP-S, Lead Conduit,3,1,6.031999588012695,pistol
2188,USP-S, Forest Leaves,2,0,0.4280000329017639,pistol
2189,USP-S, Forest Leaves,2,1,20.84749984741211,pistol
2190,USP-S, Overgrowth,4,0,20.391998291015625,pistol
2191,USP-S, Overgrowth,4,1,105.0419921875,pistol
2192,USP-S, Road Rash,4,0,22.351999282836914,pistol
2193,USP-S, Road Rash,4,1,76.73999786376953,pistol
2194,USP-S, Kill Confirmed,6,0,77.62400817871094,pistol
2195,USP-S, Kill Confirmed,6,1,305.7760314941406,pistol
2196,USP-S, Neo-Noir,6,0,32.43799591064453,pistol
2197,USP-S, Neo-Noir,6,1,97.73400115966797,pistol
2198,USP-S, Para Green,2,0,2.117999792098999,pistol
2199,USP-S, Check Engine,3,0,2.3819997310638428,pistol
2200,USP-S, Check Engine,3,1,12.539999008178711,pistol
2201,USP-S, Blueprint,3,0,7.176000118255615,pistol
2202,USP-S, Blueprint,3,1,28.644001007080078,pistol
2203,USP-S, Orion,5,0,26.48200035095215,pistol
2204,USP-S, Orion,5,1,81.3759994506836,pistol
2205,USP-S, Cyrex,4,0,2.700000047683716,pistol
2206,USP-S, Cyrex,4,1,8.903999328613281,pistol
2207,USP-S, Business Class,3,0,13.944000244140625,pistol
2208,USP-S, Cortex,5,0,9.290000915527344,pistol
2209,USP-S, Cortex,5,1,28.666000366210938,pistol
2210,USP-S, Royal Blue,2,0,6.651999473571777,pistol
2211,USP-S, Royal Blue,2,1,80.20000457763672,pistol
2212,USP-S, Stainless,3,0,5.578000068664551,pistol
2213,USP-S, Stainless,3,1,25.582000732421875,pistol
2214,USP-S, Flashback,4,0,1.3560000658035278,pistol
2215,USP-S, Flashback,4,1,4.949999809265137,pistol
2216,USP-S, Guardian,4,0,1.8600000143051147,pistol
2217,USP-S, Guardian,4,1,6.559999942779541,pistol
2218,USP-S, Torque,3,0,1.5440000295639038,pistol
2219,USP-S, Torque,3,1,4.155999660491943,pistol
2220,USP-S, Serum,5,0,18.943334579467773,pistol
2221,USP-S, Serum,5,1,33.5533332824707,pistol
2222,USP-S, Night Ops,3,0,0.6060000061988831,pistol
2223,USP-S, Night Ops,3,1,561.4666137695312,pistol
2224,USP-S, Blood Tiger,3,0,1.3933334350585938,pistol
2225,USP-S, Blood Tiger,3,1,5.039999961853027,pistol
2226,USP-S, Dark Water,4,0,19.829999923706055,pistol
2227,USP-S, Dark Water,4,1,39.30500030517578,pistol
2228,USP-S, Caiman,5,0,10.387499809265137,pistol
2229,USP-S, Caiman,5,1,26.155000686645508,pistol
2230,USP-S, Pathfinder,2,0,1.4433332681655884,pistol
2231,XM1014, Scumbria,3,0,0.2019999921321869,heavy
2232,XM1014, Scumbria,3,1,0.7680000066757202,heavy
2233,XM1014, Oxide Blaze,3,0,0.11800000816583633,heavy
2234,XM1014, Oxide Blaze,3,1,0.3580000102519989,heavy
2235,XM1014, Frost Borre,3,0,10.663999557495117,heavy
2236,XM1014, VariCamo Blue,3,0,4.2920002937316895,heavy
2237,XM1014, VariCamo Blue,3,1,1.3020000457763672,heavy
2238,XM1014, Blue Spruce,1,0,0.05799999088048935,heavy
2239,XM1014, Blue Spruce,1,1,3.305000066757202,heavy
2240,XM1014, Seasons,4,0,0.7399999499320984,heavy
2241,XM1014, Seasons,4,1,2.0920000076293945,heavy
2242,XM1014, Urban Perforated,1,0,1.4240000247955322,heavy
2243,XM1014, Urban Perforated,1,1,0.49199995398521423,heavy
2244,XM1014, Black Tie,4,0,0.8219999074935913,heavy
2245,XM1014, Black Tie,4,1,3.6439998149871826,heavy
2246,XM1014, Red Python,3,0,0.5074999928474426,heavy
2247,XM1014, Red Python,3,1,1.1825000047683716,heavy
2248,XM1014, Quicksilver,3,0,0.1860000044107437,heavy
2249,XM1014, Quicksilver,3,1,0.5119999647140503,heavy
2250,XM1014, Incinegator,5,0,4.607500076293945,heavy
2251,XM1014, Incinegator,5,1,19.747501373291016,heavy
2252,XM1014, Bone Machine,3,0,1.8240000009536743,heavy
2253,XM1014, Bone Machine,3,1,7.869999885559082,heavy
2254,XM1014, Heaven Guard,4,0,1.7260000705718994,heavy
2255,XM1014, Heaven Guard,4,1,5.900000095367432,heavy
2256,XM1014, Blaze Orange,3,0,22.827999114990234,heavy
2257,XM1014, Fallout Warning,2,0,13.722000122070312,heavy
2258,XM1014, Fallout Warning,2,1,42.81800079345703,heavy
2259,XM1014, Ziggy,4,0,0.527999997138977,heavy
2260,XM1014, Ziggy,4,1,1.6399999856948853,heavy
2261,XM1014, Jungle,1,0,1.8620001077651978,heavy
2262,XM1014, Tranquility,5,0,5.615999698638916,heavy
2263,XM1014, Tranquility,5,1,19.371999740600586,heavy
2264,XM1014, Banana Leaf,2,0,0.800000011920929,heavy
2265,XM1014, Blue Steel,2,0,0.09799999743700027,heavy
2266,XM1014, Blue Steel,2,1,172.75399780273438,heavy
2267,XM1014, Slipstream,3,0,0.13600000739097595,heavy
2268,XM1014, Slipstream,3,1,0.49799999594688416,heavy
2269,XM1014, Red Leather,3,0,10.903999328613281,heavy
2270,XM1014, CaliCamo,2,0,0.0860000029206276,heavy
2271,XM1014, CaliCamo,2,1,13.941999435424805,heavy
2272,XM1014, Grassland,1,0,1.7200000286102295,heavy
2273,XM1014, Teclu Burner,4,0,1.5299999713897705,heavy
2274,XM1014, Teclu Burner,4,1,4.929999351501465,heavy
